id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
101004,buggyball,BuggyBall,,4/17/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,18,0,0,Web,NULLTERM,Sports,,,0,0,0,0,0,0
101006,harry-potter-rpg,Harry Potter RPG,,9/15/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,155,0,0,PC,Shai-la,RPG,,,0,0,0,0,0,0
101007,crazy-in-love-demo,Crazy In Love Demo,,2/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,165,0,0,PC||macOS,Courtney,,,,0,0,0,0,0,0
101008,unbelievabubble,Unbelievabubble,,4/23/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,107,0,0,Web,Ultimategrinder,Platformer,,,0,0,0,0,0,0
101009,my-safe-house-itch,My Safe House (itch),,4/21/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,96,0,0,PC,StoryTale Studios,Action,,,0,0,0,0,0,0
10101,micro-machines-world-series,Micro Machines World Series,,6/23/2017,FALSE,9/17/2019 9:12,http://www.micromachinesgame.com,3.06,3,3,132,18,221,0,18,macOS||Linux||PC||PlayStation 4||Xbox One,Codemasters,Action||Racing,Deep Silver||Codemasters,,15,158,1,1,11,2
101011,time-twins-mosaics,Time Twins Mosaics,,8/2/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,109,0,0,PC,Anawiki Games,Puzzle,,,0,0,0,0,0,0
101012,paper-wings,Paper Wings,,6/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,117,0,0,Web,Fil Games,,,,0,1,0,0,0,0
101013,deadlock-itch,Deadlock (itch),,8/12/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,11,0,0,PC,Geckoo1337,Puzzle,,,0,0,0,0,0,0
101014,spellrazor-early-access,Spellrazor,,10/16/2015,FALSE,4/4/2019 22:04,,0,0,0,0,2,134,0,2,PC||macOS,Fluttermind,Action||Shooter,,,0,1,0,0,0,1
101015,of-ice-snow,Of Ice & Snow,,2/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,129,0,0,PC||macOS||Linux,owl.,RPG,,,0,0,0,0,0,0
101016,frequent-flyer-a-long-distance-love-story-all-ages,Frequent Flyer: A Long Distance Love Story (All Ages ver),,4/17/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,43,0,0,PC,NewWestGames,,,,0,0,0,0,0,0
101017,sleep-start,sleep start,,11/16/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,69,0,0,PC||macOS||Linux,kurethedead,,,,0,0,0,0,0,0
101019,cowboys-vs-aliens,Cowboys vs Aliens,,4/22/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,47,0,0,Web,nidup,Shooter,,,0,0,0,0,0,0
10102,the-wizards,The Wizards,,7/28/2017,FALSE,8/28/2019 22:14,http://thewizardsgame.com,0,4,1,26,5,342,0,5,PC,Carbon Studio,Action||Adventure,Carbon Studio,,4,39,0,1,3,1
101020,talking-past,Talking Past,,5/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,109,0,0,PC||macOS||Android,MaYa_DK,Platformer,,,0,0,0,0,0,0
101021,passage-4-xmas-edition-free-demo,Passage 4 - Xmas Edition - Free Demo,,12/8/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,203,0,0,PC,Libredia,Puzzle,,,0,0,0,0,0,0
101022,the-temple,The Temple,,6/23/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,26,0,0,Web,Pauli Kohberger,RPG,,,0,0,0,0,0,0
101023,find-your-girlfriend,Find Your Girlfriend,,10/30/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,37,0,0,Web,glitterflounce,Adventure,,,0,0,0,0,0,0
101024,black-hole-master,Black Hole Master,,9/25/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,53,0,0,PC||macOS||Linux||Android,Laser Labs,Action,,,0,0,0,0,0,0
101025,my-first-game-jam-winter-2017-cat-fight,[My First Game Jam: Winter 2017] Cat Fight ??,,1/12/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,98,0,0,PC,Reno_TGSTN,Action,,,0,0,0,0,0,0
101026,a-place-to-be,A Place to Be,,6/11/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,140,0,0,PC,Katie Green,,,,0,0,0,0,0,0
101027,chicken-invaders-4-itch,Chicken Invaders 4 (itch),,1/27/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,289,0,0,PC,Plug In Digital,Action,,,0,0,0,0,0,0
101028,turbo-pug-itch,Turbo Pug (itch),,6/4/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,188,0,0,PC,Back To Basics Gaming,Platformer,,,0,0,0,0,0,0
101029,zlimes,Zlimes,,7/11/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,22,0,0,PC,monkopus,Shooter,,,0,0,0,0,0,0
10103,rise-to-ruins,Rise to Ruins,,10/27/2014,FALSE,11/9/2020 1:52,http://risetoruins.com,3.8,4,3,0,25,402,0,25,Linux||macOS||PC,Raymond Doerr,Strategy||Simulation||Indie,SixtyGig Games,,7,334,3,4,9,3
101030,train,Train,,12/12/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,0,0,0,Web,AliceLouise,,,,0,0,0,0,0,0
101031,viddeo,VIDdEO,,8/1/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,67,0,0,PC||macOS,DuneWorld,Adventure,,,0,0,0,0,0,0
101032,a-new-start,A New Start,,8/30/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,46,0,0,PC||macOS,Assembli,Action,,,0,0,0,0,0,0
101033,the-bee-movie-the-dating-sim,The Bee Movie The Dating Sim,,1/1/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,11,0,0,PC,phiri,,,,0,0,0,0,0,0
101034,across-the-pond,Across the Pond,,1/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,50,0,0,PC,Bretton Stagwood,Strategy,,,0,0,0,0,0,0
101035,sickness-itch,Sickness (itch),,1/22/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,178,0,0,PC||macOS||Linux||Android,Zetsubou,,,,0,0,0,0,0,0
101036,silver-knight-itch,Silver Knight (itch),,1/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,333,0,0,PC,Krupinski Art,Action,,,0,0,0,0,0,0
101037,star-wench,Star Wench,,12/1/2013,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,PC,anna anthropy,Adventure,,,0,0,0,0,0,0
101038,antigraviator-itch,Antigraviator (itch),,2/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,1,256,0,1,PC,CyberneticWalrus,Sports||Racing,,,0,0,0,0,1,0
101039,need-for-fish,Need for Fish,,4/26/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,44,0,0,Web,Johgames,Racing,,,0,0,0,0,0,0
10104,algotica-iteration-1,Algotica - Iteration 1,,3/23/2017,FALSE,9/17/2019 12:40,https://www.facebook.com/AlgoticaGame/,0,3,3,21,5,420,0,5,macOS||PC,Alexander Khoroshavin,Adventure||Indie,Alexander Khoroshavin,,0,82,0,0,1,0
101040,lost-labyrinth-dx,Lost Labyrinth DX,,8/25/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,190,0,0,PC||Linux,zefz,Adventure||RPG,,,0,0,0,0,0,0
101041,muldulamulom,Muldulamulom,,12/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,1,50,0,1,Web,Mason Lindroth,Platformer,,,0,0,0,0,1,0
101042,menagerie-remastered,Menagerie: Remastered!,,4/9/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,234,0,0,PC,Bizarre Monkey,RPG,,,0,0,0,0,0,0
101044,a-walk-in-the-country,A Walk in the Country,,4/12/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,12,0,0,Web,ianmart1n,Adventure,,,0,0,0,0,0,0
101045,out-of-body-experience,Out of Body Experience,,10/8/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,188,0,0,PC,jeremycouillard,Simulation,,,0,0,0,0,0,0
101047,a-secret-bitsy-game,A Secret Bitsy Game,,9/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,21,0,0,Web,hyper structure,Adventure,,,0,0,0,0,0,0
101048,the-lighthouse-itch,The Lighthouse (itch),,7/2/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,47,0,0,PC||macOS,PaleBlueSean,,,,0,0,0,0,0,0
101049,the-fleas-in-my-head,The Fleas In My Head,,4/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,84,0,0,PC,cenullum,Action,,,0,0,0,0,0,0
10105,nightstar-rogue-wings,NIGHTSTAR: Rogue Wings,,3/30/2017,FALSE,8/28/2019 22:14,https://www.facebook.com/solidmesh,0,0,1,0,0,256,0,0,PC,Solidmesh,Action||Simulation||Indie,Solidmesh,,0,9,0,0,0,0
101050,to-the-cheese,To the Cheese,,4/9/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,129,0,0,Web,RnK,Platformer,,,0,0,0,0,0,0
101051,town-well,Town Well,,4/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,50,0,0,Web,Ash_NR,,,,0,0,0,0,0,0
101052,plant-lover,PLANT LOVER,,8/3/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,8,0,0,Web,Chaoclypse,Simulation,,,0,0,0,0,0,0
101053,marmoreal,Marmoreal,,12/14/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,205,0,0,PC||Linux,Zeredek,Shooter,,,0,0,0,0,0,0
101054,deep-space-space-platfomer,Deep Space | Space-Platfomer,,6/6/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,114,0,0,PC,BUG-Studio,Adventure||RPG||Platformer,,,0,0,0,0,0,0
101055,milk-gallery,Milk Gallery,,4/30/2016,FALSE,1/9/2019 12:41,,0,0,0,0,1,30,0,1,PC,MilkGallery,Simulation,,,0,0,0,0,0,0
101056,kiss-the-ghoul,Kiss the Ghoul,,8/8/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,9,0,0,Web,chamomeow,Simulation,,,0,0,0,0,0,0
101057,borders-gonzzink-jonathan-digiacomo-reckoner,"Borders (Gonzzink, Jonathan DiGiacomo, Reckoner)",,7/4/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,233,0,0,PC||macOS,Gonzzink||Jonathan DiGiacomo||Reckoner,Action,,,0,0,0,0,0,0
101058,sploosh,Sploosh!,,4/15/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,61,0,0,PC||Web,Arcade Badgers,Adventure,,,0,0,0,0,0,0
101059,farg,FARG,,10/21/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,99,0,0,PC,Ditto,Platformer,,,0,0,0,0,0,0
10106,the-quest,The Quest,,2/18/2016,FALSE,2/28/2020 1:55,http://www.redshift.hu/thequestpc.htm,0,0,3,60,4,372,0,4,PC||macOS||iOS||Android,Redshift||Redshift Games,Adventure||RPG||Indie,"Vilya, BT.||Redshift",Teen,2,52,1,1,0,1
101060,kcs-fruit-scoot,K.C.'s Fruit Scoot,,5/7/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,62,0,0,PC,Captain Bungalo,Puzzle,,,0,0,0,0,0,0
101061,metalworks,MetalWorks,,4/22/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,58,0,0,PC,Onkabetse,Adventure,,,0,0,0,0,0,0
101062,the-4th-wall,The 4th Wall,,4/13/2013,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,PC,gzstorm,,,,0,0,0,0,0,0
101063,disposable-heroes-itch,Disposable Heroes (itch),,6/3/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,188,0,0,PC,EvilizedProductions,Action,,,0,0,0,0,0,0
101064,eleanors-first-day,Eleanor's First Day,,1/14/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,69,0,0,PC||macOS,Kaity Moy,,,,0,0,0,0,0,0
101065,you-have-the-mask,You Have The Mask,,10/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,43,0,0,Web,Delca,Action,,,0,0,0,0,0,0
101066,now-youve-done-it,"Now, You've Done It!",,12/12/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,152,0,0,PC||macOS||Linux,Trinity Productions,,,,0,0,0,0,0,0
101067,sang-guru-from-darkness-to-light-on-going-project,SANG GURU: FROM DARKNESS TO LIGHT (On Going Project),,1/18/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,224,0,0,PC,Dynamic Soul Works,,,,0,0,0,0,0,0
101068,urbanomino,urbanomino,,2/22/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,85,0,0,PC||macOS||Web,Matthew Conto,Simulation,,,0,0,0,0,0,0
101069,snail-racer-2000,Snail Racer 2000,,8/16/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,26,0,0,PC||Web,JohnyGubbins,Sports||Racing,,,0,0,0,0,0,0
10107,shadowrun-chronicles-boston-lockdown,Shadowrun Chronicles - Boston Lockdown,,4/28/2015,FALSE,9/17/2019 5:09,http://www.shadowrun.com/shadowrun-online/,2.6,1,4,29,20,628,0,20,Linux||PC||macOS,Cliffhanger Productions,RPG||Strategy||Indie,THQ Nordic||Cliffhanger Productions,,43,475,4,5,7,1
101070,dog-cat,Dog & Cat,,3/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,4,0,0,PC,NOFUEL,Platformer,,,0,0,0,0,0,0
101071,offspring-fling-itch,Offspring Fling! (itch),,11/16/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,183,0,0,PC,Kyle Pulver,Platformer,,,0,0,0,0,0,0
101072,typefighter-ludum-dare-version,TypeFighter - Ludum Dare Version,,4/19/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,Web,Sheepolution,,,,0,0,0,0,0,0
101073,black-island-itch,Black Island (itch),,10/30/2013,FALSE,1/9/2019 12:41,,0,0,0,0,0,186,0,0,PC,wotokah,Adventure,,,0,0,0,0,0,0
101074,bugged-out,Bugged Out,,12/9/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,15,0,0,PC||macOS||Linux,DanielSnd,Action,,,0,0,0,0,0,0
101075,invisible-apartment-itch,Invisible Apartment (itch),,1/28/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,159,0,0,PC||macOS||Linux,milankazarka,Adventure,,,0,0,0,0,0,0
101076,cutout,Cutout,,10/18/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,29,0,0,PC,MaliciousStudios,Platformer,,,0,0,0,0,0,0
101077,unfathomable-gateway,Unfathomable Gateway,,6/17/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,27,0,0,PC||Web,Tim Ned Atton,Action,,,0,0,0,0,0,0
101078,the-storm,The Storm (itch),,3/7/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,24,0,0,Web||PC||macOS||Linux,Ian MacLarty,,,,0,0,0,0,0,0
101079,pyramid-godjamit-game,Pyramid - #GodJamIt Game,,2/22/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,115,0,0,PC,PixelSpill,Strategy,,,0,0,0,0,0,0
10108,portal-knights,Portal Knights,72,2/25/2016,FALSE,9/17/2019 3:45,http://portalknights.com,3,3,3,121,267,449,0,268,Android||iOS||PC||Xbox One||PlayStation 4||Nintendo Switch,505 Games||Keen Games,Action||Adventure||RPG,505 Games,,91,1408,18,8,148,11
101080,chimney-sweep,Chimney Sweep,,1/5/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,120,0,0,PC||macOS||Linux,grumpus,Puzzle,,,0,0,0,0,0,0
101081,escape-the-dungeon,Escape the Dungeon,,10/9/2016,FALSE,8/28/2019 23:28,,0,0,0,0,0,62,0,0,Web,theKabaro,Adventure,,,0,0,0,0,0,0
101082,repo-runner,Repo Runner,,5/27/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,82,0,0,Web,tarngerine,Simulation,,,0,0,0,0,0,0
101083,springbroid,Springbroid,,10/10/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,41,0,0,Web,saucygames,Platformer,,,0,0,0,0,0,0
101084,florus,Florus,,11/14/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,66,0,0,PC,Megatree Games,,,,0,0,0,0,0,0
101085,neon-nightmares-demo,NEON NIGHTMARES (DEMO),,7/12/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,168,0,0,PC||macOS||Linux,Toast_Hatter,,,,0,0,0,0,0,0
101086,i-remember-the-rain,I Remember The Rain,,3/23/2014,FALSE,1/9/2019 12:41,,0,0,0,0,1,42,0,1,PC,Jordan Browne,,,,0,0,1,0,0,0
101087,sword-girlfriend,sword-girlfriend!!!,,4/1/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,1,0,0,Web,Ayla,RPG,,,0,0,0,0,0,0
101088,an-exponential-problem,An Exponential Problem,,12/14/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,86,0,0,Web,LastResortGames,,,,0,0,0,0,0,0
101089,swapquest-itch,SwapQuest (itch),,8/15/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,284,0,0,PC,Rebusmind,RPG||Puzzle,,,0,0,0,0,0,0
10109,shadows-2-perfidia,Shadows 2: Perfidia,,3/24/2017,FALSE,11/19/2019 18:38,,0,3,3,5,5,120,0,5,Nintendo Switch||PC,MrCiastku||IceTorch Interactive,Adventure||Indie,New Reality Games||Ultimate Games,Mature,3,159,0,0,1,0
101090,i-miss-you,I Miss You,,5/29/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,23,0,0,Web,shabby,Simulation,,,0,0,0,0,0,0
101091,newtons-cannon,Newton's Cannon,,4/23/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,19,0,0,Web,xykvy,Shooter,,,0,0,0,0,0,0
101092,sheepocalypze-prototype,Sheepocalypze (Prototype),,9/27/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,200,0,0,PC,Fetdressing,Action||Shooter,,,0,0,0,0,0,0
101093,suupaa-gureeto-bokkusu,Suupaa Gureeto Bokkusu,,8/20/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,63,0,0,Web,pixelartm,Action,,,0,0,0,0,0,0
101094,vitamax-early-access,VITAMAX early access,,12/28/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,122,0,0,PC,Yikescloud,Shooter,,,0,0,0,0,0,0
101095,ant-shelter,Ant Shelter,,3/1/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,45,0,0,PC,AntShelter,Simulation,,,0,0,0,0,0,0
101096,invader-overload,Invader Overload,,8/4/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,58,0,0,Web,Morning Toast,Shooter,,,0,0,0,0,0,0
101097,guild-of-dungeoneering-pirates-cove-2,Guild of Dungeoneering Pirates Cove,,11/18/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,162,0,0,PC||macOS,Versus Evil,Strategy,,,0,0,0,0,0,0
101099,cat-royale-cattlegrounds,Cat Royale: Cattlegrounds,,8/13/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,PC||Linux||Web,Jesús González,Platformer,,,0,0,0,0,0,0
1011,storm-casters-ultra,Storm Casters Ultra,,9/30/2015,FALSE,10/22/2019 14:27,http://getsetgames.com,0,0,0,0,0,69,0,0,iOS,Get Set Games,Action||Arcade,Get Set Games,Everyone 10+,0,0,0,0,0,0
10110,conarium,Conarium,73,6/6/2017,FALSE,5/14/2020 10:49,https://conariumgame.com/,3.42,4,3,52,41,497,0,43,PC||Xbox One||PlayStation 4,Zoetrope Interactive,Adventure||Indie,Iceberg Interactive,Teen,84,193,32,22,8,2
101100,aether-stone-ii-kind-of-aborted-prototype,Aether Stone II (kind of aborted Prototype!),,3/24/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,95,0,0,PC,MOKKA,Platformer,,,0,0,0,0,0,0
101101,willful-itch,Willful (itch),,8/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,1,53,0,1,PC,lukewasthefish,Adventure,,,0,0,0,0,0,0
101102,puzzle-depot,Puzzle Depot,,10/18/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,140,0,0,PC,Laughing Manatee Games,Puzzle,,,0,0,0,0,0,0
101103,dragon-wife,Dragon Wife,,1/22/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,137,0,0,PC,jacqumasc,,,,0,0,0,0,0,0
101104,star-wrecker-demo,Star Wrecker (demo),,7/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,36,0,0,PC,Mr Frog,Shooter,,,0,0,0,0,0,0
101105,tangled-webs,tangled webs,,4/8/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,18,0,0,Web,ianmart1n,,,,0,0,0,0,0,0
101106,my-home,My Home,,1/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,307,0,0,PC,fegefeueranilmathiel,Adventure,,,0,0,0,0,0,0
101107,drunk-driving-simulator,Drunk Driving Simulator,,8/25/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,170,0,0,PC,ioub,Simulation||Racing,,,0,0,0,0,0,0
101108,sternwerk,Sternwerk,,7/16/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,15,0,0,Web,Timerian,Strategy,,,0,0,0,0,0,0
101109,genaro,Genaro,,10/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,35,0,0,Web,Gweebit PROD,,,,0,0,0,0,0,0
10111,badass,BADASS,,3/31/2017,FALSE,8/28/2019 22:14,,0,0,3,0,0,405,0,0,PC,Toothless T-Rex,Adventure||RPG||Strategy||Simulation||Casual||Indie,大きくて強い,,0,16,0,0,0,0
101110,try-to-dress-up,(try to) Dress Up,,2/16/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,52,0,0,PC||macOS,Nivetha Kannan,,,,0,0,0,0,0,0
101111,charlie-the-roach,Charlie The Roach,,5/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,278,0,0,PC,GrayMantis,Platformer,,,0,0,0,0,0,0
101112,futurevoximaginariumdotexe,FUTUREVOXIMAGINARIUMDOTEXE,,10/30/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,PC||macOS,BenWeatherall,,,,0,0,0,0,0,0
101113,as-vast-as-the-sea,As Vast as the Sea,,4/24/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,138,0,0,PC||macOS||Linux,Mikomi Games,,,,0,0,0,0,0,0
101114,lander-itch,Lander (itch),,10/3/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,51,0,0,PC,Orksmegga Software,,,,0,0,0,0,0,0
101115,pixel-vision-8-sprite-stress-test-demo,Pixel Vision 8: Sprite Stress Test Demo,,6/27/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,7,0,0,Web,Pixel Vision 8,,,,0,0,0,0,0,0
101116,little-planet,Little Planet,,8/13/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,107,0,0,Web,PlanetGames,Adventure,,,0,0,0,0,0,0
101117,black-ink-itch,Black Ink (itch),,4/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,29,0,0,Web,ACie,Puzzle,,,0,0,0,0,0,0
101118,mlady-and-the-tramp-adult,M'Lady and the Tramp (Adult),,8/5/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,13,0,0,Web,Pixelbear,,,,0,0,0,0,0,0
101119,it-started-out-with-a-brick,It Started Out With A Brick,,8/28/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,9,0,0,Web,PetertheHe,Simulation,,,0,0,0,0,0,0
10112,rpg-maker-mv,RPG Maker MV,,10/23/2015,FALSE,9/11/2020 12:00,http://www.rpgmakerweb.com/,3.7,4,4,0,30,298,0,30,PlayStation 4||Linux||PC||macOS,KADOKAWA||Yoji Ojima,,Degica,,11,227,3,3,11,9
101120,fairyland-incursion-itch,Fairyland: Incursion (itch),,4/28/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,163,0,0,PC,Naarassusi Game,,,,0,1,0,0,0,0
101121,the-princess-adventure-itch,The Princess Adventure (itch),,6/22/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,130,0,0,PC||Linux,FalconDev,Adventure||Platformer,,,0,0,0,0,0,0
101122,feed,FEED,,10/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,172,0,0,PC||macOS,fishelders||tim||paosalcedo||hosoji||turist||RuanHang,,,,0,0,0,0,0,0
101123,mini-astro,Mini Astro,,8/16/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,100,0,0,PC,Raxasoft Games,Action,,,0,0,0,0,0,0
101124,eat-ludum-dare-40,EAT - Ludum Dare 40,,12/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,7,0,0,PC||macOS||Linux||Web,ALGEBRU,,,,0,0,0,0,0,0
101125,endurance-itch,Endurance (itch),,8/10/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,184,0,0,PC||Web,virtualhat,RPG,,,0,0,0,0,0,0
101126,hade-itch,Hade (itch),,9/15/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,40,0,0,PC,KirUn,Puzzle,,,0,0,0,0,0,0
101127,the-house-that-hell-built,the house that hell built,,1/2/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,135,0,0,PC,zach mccoy,Adventure,,,0,0,0,0,0,0
101128,dont-mess-up-itch,Don't mess up (itch),,8/13/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,41,0,0,Web,LÃ©o DESIGAUX,Puzzle,,,0,0,0,0,0,0
101129,anti-chess-itch,Anti Chess (itch),,12/22/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,58,0,0,PC||macOS||Web,Anti Chess Devs,Strategy,,,0,1,0,0,0,0
10113,spellforce-2-demons-of-the-past,SpellForce 2 - Demons of the Past,,1/16/2014,FALSE,9/17/2019 6:38,http://www.spellforce.com/,3.16,4,4,55,19,616,0,19,PC,THQ Nordic||Mind Over Matter Studios,RPG||Strategy,THQ Nordic,,18,322,6,2,5,0
101130,behind-asteroids-the-dark-side,"Behind Asteroids, The Dark Side",,8/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,Web,greweb,Shooter,,,0,0,0,0,0,0
101131,2-day-shipping,2 Day Shipping,,4/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,55,0,0,PC,GameDesign@LTU,,,,0,0,0,0,0,0
101132,game-420,2112,,4/6/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,37,0,0,PC||macOS||Linux,supercircuit,RPG,,,0,0,0,0,0,0
101133,frackn-gnomes,Frack'n Gnomes!,,2/16/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,146,0,0,PC,Sky Pulse,Platformer,,,0,0,0,0,0,0
101135,extra-planetary,EXTRA PLANETARY,,4/18/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,47,0,0,PC||macOS||Linux,3 Halves Games,Adventure,,,0,0,0,0,0,0
101136,call-of-pixel-battlegrounds,Call of Pixel: Battlegrounds,,7/9/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,39,0,0,PC,MiiMoka,Action||Shooter,,,0,0,0,0,0,0
101137,moonspell,Moonspell,,8/13/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,19,0,0,Web,Wellzitu,Action,,,0,0,0,0,0,0
